obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('104',)",3659631521.5,2,33.5466003418,3724598987.49,3724598988.12,3659631521.5,0.0,internal_timestamp,478.010009766,497417,1450642721,5.77349996567,3.35466003418,34.0628785194,1029.0485252,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('105',)",3659631533.51,2,33.5488014221,3724598987.49,3724598988.13,3659631533.51,0.0,internal_timestamp,476.940002441,505466,1450642733,5.77750015259,3.35488014221,34.0618702226,1029.04228412,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('106',)",3659631544.5,2,33.550201416,3724598987.49,3724598988.13,3659631544.5,0.0,internal_timestamp,476.079986572,500247,1450642744,5.7796998024,3.3550201416,34.0616638604,1029.03787954,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('107',)",3659631554.51,2,33.5531005859,3724598987.49,3724598988.13,3659631554.51,0.0,internal_timestamp,475.190002441,514868,1450642754,5.78389978409,3.35531005859,34.0611533865,1029.03282977,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('108',)",3659631566.5,2,33.5611991882,3724598987.49,3724598988.13,3659631566.5,0.0,internal_timestamp,474.100006104,504903,1450642766,5.7937002182,3.35611991882,34.0609786592,1029.02637515,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('109',)",3659631577.5,2,33.5661010742,3724598987.49,3724598988.13,3659631577.5,0.0,internal_timestamp,473.160003662,498527,1450642777,5.80000019073,3.35661010742,34.0606411861,1029.02094992,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('110',)",3659631587.5,2,33.5672988892,3724598987.49,3724598988.13,3659631587.5,0.0,internal_timestamp,472.209991455,499089,1450642787,5.80200004578,3.35672988892,34.060451777,1029.01617222,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('111',)",3659631599.51,2,33.5680999756,3724598987.49,3724598988.13,3659631599.51,0.0,internal_timestamp,470.959991455,505755,1450642799,5.80369997025,3.35680999756,34.0602644598,1029.01005951,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('112',)",3659631610.51,2,33.5690994263,3724598987.49,3724598988.13,3659631610.51,0.0,internal_timestamp,469.809997559,506509,1450642810,5.80590009689,3.35690994263,34.059749015,1029.00408026,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('113',)",3659631621.51,2,33.5937995911,3724598987.49,3724598988.13,3659631621.51,0.0,internal_timestamp,468.75,509732,1450642821,5.83510017395,3.35937995911,34.0587852899,1028.99453435,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('114',)",3659631632.51,2,33.6108016968,3724598987.49,3724598988.13,3659631632.51,0.0,internal_timestamp,467.720001221,512445,1450642832,5.85850000381,3.36108016968,34.0549544078,1028.98364259,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('115',)",3659631643.51,2,33.6133995056,3724598987.49,3724598988.13,3659631643.51,0.0,internal_timestamp,466.640014648,513675,1450642843,5.86079978943,3.36133995056,34.0561036751,1028.97928162,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('116',)",3659631653.51,2,33.6260986328,3724598987.49,3724598988.13,3659631653.51,0.0,internal_timestamp,465.829986572,513858,1450642853,5.87699985504,3.36260986328,34.0545428655,1028.97215256,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('117',)",3659631665.51,2,33.6356010437,3724598987.49,3724598988.13,3659631665.51,0.0,internal_timestamp,464.950012207,509171,1450642865,5.88950014114,3.36356010437,34.0531297754,1028.96531603,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('118',)",3659631676.51,2,33.6506996155,3724598987.49,3724598988.13,3659631676.51,0.0,internal_timestamp,464.059997559,512861,1450642876,5.90929985046,3.36506996155,34.0506955449,1028.95664217,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('119',)",3659631687.52,2,33.6581001282,3724598987.49,3724598988.13,3659631687.52,0.0,internal_timestamp,463.130004883,515482,1450642887,5.91890001297,3.36581001282,34.0498498366,1028.95041177,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('120',)",3659631698.52,2,33.6646995544,3724598987.49,3724598988.13,3659631698.52,0.0,internal_timestamp,462.190002441,518659,1450642898,5.92719984055,3.36646995544,34.0494114765,1028.94463136,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('121',)",3659631708.52,2,33.6687011719,3724598987.49,3724598988.13,3659631708.52,0.0,internal_timestamp,461.410003662,518016,1450642908,5.93209981918,3.36687011719,34.0493817692,1028.94036638,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('122',)",3659631720.52,2,33.686000824,3724598987.49,3724598988.13,3659631720.52,0.0,internal_timestamp,460.489990234,522767,1450642920,5.95349979401,3.3686000824,34.0478280126,1028.93202423,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('123',)",3659631731.52,2,33.6940994263,3724598987.49,3724598988.14,3659631731.52,0.0,internal_timestamp,459.670013428,515101,1450642931,5.96330022812,3.36940994263,34.047509177,1028.92668287,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('124',)",3659631742.52,2,33.702999115,3724598987.49,3724598988.14,3659631742.52,0.0,internal_timestamp,458.739990234,518085,1450642942,5.97319984436,3.3702999115,34.0480436571,1028.92149406,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('125',)",3659631753.52,2,33.7090988159,3724598987.49,3724598988.14,3659631753.52,0.0,internal_timestamp,457.809997559,521508,1450642953,5.98089981079,3.37090988159,34.0476369717,1028.91586267,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('126',)",3659631763.52,2,33.7258987427,3724598987.49,3724598988.14,3659631763.52,0.0,internal_timestamp,456.940002441,522763,1450642963,5.99959993362,3.37258987427,34.0481936839,1028.90976917,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('127',)",3659631774.53,2,33.7344017029,3724598987.49,3724598988.14,3659631774.53,0.0,internal_timestamp,456.010009766,526221,1450642974,6.00890016556,3.37344017029,34.0488791549,1028.90477802,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('128',)",3659631786.52,2,33.7347984314,3724598987.49,3724598988.14,3659631786.52,0.0,internal_timestamp,455.119995117,521085,1450642986,6.00899982452,3.37347984314,34.0496615576,1028.90129798,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('129',)",3659631797.53,2,33.7363014221,3724598987.49,3724598988.14,3659631797.53,0.0,internal_timestamp,454.329986572,525559,1450642997,6.01160001755,3.37363014221,34.0491327637,1028.89690458,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('130',)",3659631807.53,2,33.7433013916,3724598987.49,3724598988.14,3659631807.53,0.0,internal_timestamp,453.5,530606,1450643007,6.02110004425,3.37433013916,34.0478825363,1028.89082102,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('131',)",3659631818.53,2,33.7475013733,3724598987.49,3724598988.14,3659631818.53,0.0,internal_timestamp,452.510009766,528299,1450643018,6.02769994736,3.37475013733,34.0464734707,1028.88427295,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('132',)",3659631830.53,2,33.7797012329,3724598987.49,3724598988.14,3659631830.53,0.0,internal_timestamp,451.519989014,527008,1450643030,6.07180023193,3.37797012329,34.0389323139,1028.86778359,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('133',)",3659631840.53,2,33.7919006348,3724598987.49,3724598988.14,3659631840.53,0.0,internal_timestamp,450.769989014,528270,1450643040,6.08690023422,3.37919006348,34.0378657259,1028.8614412,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('134',)",3659631852.53,2,33.795501709,3724598987.49,3724598988.14,3659631852.53,0.0,internal_timestamp,449.880004883,525409,1450643052,6.0907998085,3.3795501709,34.0384356583,1028.85727528,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('135',)",3659631862.53,2,33.7977981567,3724598987.49,3724598988.14,3659631862.53,0.0,internal_timestamp,449.160003662,526839,1450643062,6.09409999847,3.37977981567,34.0380609171,1028.85322748,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('136',)",3659631873.53,2,33.8059997559,3724598987.49,3724598988.14,3659631873.53,0.0,internal_timestamp,448.299987793,532601,1450643073,6.10640001297,3.38059997559,34.0353705818,1028.845484,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('137',)",3659631885.53,2,33.8064994812,3724598987.49,3724598988.14,3659631885.53,0.0,internal_timestamp,447.299987793,531104,1450643085,6.10839986801,3.38064994812,34.034421841,1028.83987851,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('138',)",3659631895.53,2,33.810798645,3724598987.49,3724598988.14,3659631895.53,0.0,internal_timestamp,446.450012207,532815,1450643095,6.11439990997,3.3810798645,34.0336542876,1028.83455566,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('139',)",3659631906.54,2,33.8260002136,3724598987.49,3724598988.14,3659631906.54,0.0,internal_timestamp,445.589996338,538419,1450643106,6.13119983673,3.38260002136,34.0342981455,1028.82881669,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('140',)",3659631917.53,2,33.8251991272,3724598987.49,3724598988.14,3659631917.53,0.0,internal_timestamp,444.769989014,532267,1450643117,6.12989997864,3.38251991272,34.0351020464,1028.8258676,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('141',)",3659631928.54,2,33.8465003967,3724598987.49,3724598988.14,3659631928.54,0.0,internal_timestamp,443.829986572,536617,1450643128,6.15649986267,3.38465003967,34.0328156259,1028.81610909,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('142',)",3659631939.54,2,33.8501014709,3724598987.49,3724598988.14,3659631939.54,0.0,internal_timestamp,442.859985352,542669,1450643139,6.16050004959,3.38501014709,34.0333213646,1028.8115104,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('143',)",3659631950.54,2,33.8527984619,3724598987.49,3724598988.14,3659631950.54,0.0,internal_timestamp,441.920013428,535042,1450643150,6.16379976273,3.38527984619,34.033501247,1028.80688921,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('144',)",3659631961.54,2,33.8572998047,3724598987.49,3724598988.14,3659631961.54,0.0,internal_timestamp,441.100006104,537849,1450643161,6.16940021515,3.38572998047,34.0333418371,1028.80223486,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('145',)",3659631972.54,2,33.8697013855,3724598987.49,3724598988.14,3659631972.54,0.0,internal_timestamp,440.290008545,542423,1450643172,6.18440008163,3.38697013855,34.032621417,1028.79589223,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('146',)",3659631983.54,2,33.9017982483,3724598987.49,3724598988.14,3659631983.54,0.0,internal_timestamp,439.519989014,544069,1450643183,6.22419977188,3.39017982483,34.029126516,1028.78412994,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('147',)",3659631994.54,2,33.9039993286,3724598987.49,3724598988.14,3659631994.54,0.0,internal_timestamp,438.769989014,536467,1450643194,6.22539997101,3.39039993286,34.0307516864,1028.78180492,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('148',)",3659632005.54,2,33.9166984558,3724598987.49,3724598988.14,3659632005.54,0.0,internal_timestamp,438.040008545,539721,1450643205,6.24109983444,3.39166984558,34.0296205387,1028.77540196,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('149',)",3659632016.54,2,33.9234008789,3724598987.49,3724598988.14,3659632016.54,0.0,internal_timestamp,437.200012207,543221,1450643216,6.24889993668,3.39234008789,34.0297294472,1028.77056,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('150',)",3659632027.55,2,33.9277000427,3724598987.49,3724598988.14,3659632027.55,0.0,internal_timestamp,436.209991455,545826,1450643227,6.25390005112,3.39277000427,34.0300224467,1028.76556192,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('151',)",3659632038.55,2,33.9305000305,3724598987.49,3724598988.14,3659632038.55,0.0,internal_timestamp,435.059997559,549484,1450643238,6.25860023499,3.39305000305,34.0290211937,1028.7588541,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('152',)",3659632049.55,2,33.9393005371,3724598987.49,3724598988.14,3659632049.55,0.0,internal_timestamp,433.809997559,554317,1450643249,6.27010011673,3.39393005371,34.0279809431,1028.75071664,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('153',)",3659632060.55,2,33.9449996948,3724598987.49,3724598988.14,3659632060.55,0.0,internal_timestamp,432.589996338,547147,1450643260,6.27750015259,3.39449996948,34.0275543568,1028.74376589,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('154',)",3659632071.55,2,33.956401825,3724598987.49,3724598988.14,3659632071.55,0.0,internal_timestamp,431.399993896,551306,1450643271,6.2920999527,3.3956401825,34.0262939985,1028.73529947,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('155',)",3659632082.55,2,33.9600982666,3724598987.49,3724598988.14,3659632082.55,0.0,internal_timestamp,430.410003662,553225,1450643282,6.29659986496,3.39600982666,34.0264121562,1028.73023204,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('156',)",3659632093.56,2,33.9600982666,3724598987.49,3724598988.14,3659632093.56,0.0,internal_timestamp,429.640014648,561276,1450643293,6.29680013657,3.39600982666,34.0265883961,1028.72681419,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('157',)",3659632104.56,2,33.9598999023,3724598987.49,3724598988.14,3659632104.56,0.0,internal_timestamp,428.899993896,559029,1450643304,6.29629993439,3.39598999023,34.0272267111,1028.72399404,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('158',)",3659632115.55,2,33.9600982666,3724598987.49,3724598988.14,3659632115.55,0.0,internal_timestamp,428.209991455,551525,1450643315,6.29710006714,3.39600982666,34.0269874769,1028.72053284,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('159',)",3659632126.55,2,33.9603004456,3724598987.49,3724598988.14,3659632126.55,0.0,internal_timestamp,427.320007324,553782,1450643326,6.29809999466,3.39603004456,34.0266511291,1028.71605104,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('160',)",3659632137.56,2,33.96900177,3724598987.49,3724598988.14,3659632137.56,0.0,internal_timestamp,426.309997559,555901,1450643337,6.31040000916,3.396900177,34.0245844068,1028.70809263,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('161',)",3659632148.56,2,33.9884986877,3724598987.49,3724598988.14,3659632148.56,0.0,internal_timestamp,425.149993896,557929,1450643348,6.33540010452,3.39884986877,34.0219631507,1028.69724709,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('162',)",3659632159.56,2,34.0180015564,3724598987.49,3724598988.14,3659632159.56,0.0,internal_timestamp,423.869995117,560542,1450643359,6.37099981308,3.40180015564,34.0199788369,1028.68487226,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('163',)",3659632170.56,2,34.018901825,3724598987.49,3724598988.15,3659632170.56,0.0,internal_timestamp,422.700012207,563570,1450643370,6.37150001526,3.4018901825,34.0210518513,1028.68028566,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('164',)",3659632181.56,2,34.0187988281,3724598987.49,3724598988.15,3659632181.56,0.0,internal_timestamp,421.709991455,559047,1450643381,6.37169981003,3.40187988281,34.0212208971,1028.67585459,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('165',)",3659632192.56,2,34.0187988281,3724598987.49,3724598988.15,3659632192.56,0.0,internal_timestamp,420.839996338,562377,1450643392,6.37190008163,3.40187988281,34.0214455134,1028.67201702,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('166',)",3659632203.57,2,34.018901825,3724598987.49,3724598988.15,3659632203.57,0.0,internal_timestamp,420.140014648,565677,1450643403,6.37200021744,3.4018901825,34.0218014035,1028.66907555,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('167',)",3659632214.56,2,34.018901825,3724598987.49,3724598988.15,3659632214.56,0.0,internal_timestamp,419.440002441,558954,1450643414,6.37230014801,3.4018901825,34.0218441336,1028.66585988,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('168',)",3659632225.56,2,34.0183982849,3724598987.49,3724598988.15,3659632225.56,0.0,internal_timestamp,418.690002441,562113,1450643425,6.3720998764,3.40183982849,34.0218490367,1028.66245495,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('169',)",3659632236.56,2,34.0183982849,3724598987.49,3724598988.15,3659632236.56,0.0,internal_timestamp,417.970001221,564229,1450643436,6.37220001221,3.40183982849,34.0221002554,1028.65933932,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('170',)",3659632247.57,2,34.0183982849,3724598987.49,3724598988.15,3659632247.57,0.0,internal_timestamp,417.329986572,566354,1450643447,6.37249994278,3.40183982849,34.0221137994,1028.6563755,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('171',)",3659632258.57,2,34.0187988281,3724598987.49,3724598988.15,3659632258.57,0.0,internal_timestamp,416.690002441,570857,1450643458,6.37340021133,3.40187988281,34.0219754524,1028.65320886,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('172',)",3659632269.56,2,34.0180015564,3724598987.49,3724598988.15,3659632269.56,0.0,internal_timestamp,415.959991455,563601,1450643469,6.37300014496,3.40180015564,34.0218429139,1028.64981506,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('173',)",3659632280.57,2,34.0183982849,3724598987.49,3724598988.15,3659632280.57,0.0,internal_timestamp,415.160003662,567512,1450643480,6.37379980087,3.40183982849,34.0218783983,1028.64606582,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('174',)",3659632291.57,2,34.0183982849,3724598987.49,3724598988.15,3659632291.57,0.0,internal_timestamp,414.369995117,570359,1450643491,6.37410020828,3.40183982849,34.0219646216,1028.64247159,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('175',)",3659632302.57,2,34.0180015564,3724598987.49,3724598988.15,3659632302.57,0.0,internal_timestamp,413.630004883,572412,1450643502,6.37419986725,3.40180015564,34.0217851832,1028.63892553,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('176',)",3659632313.57,2,34.0176010132,3724598987.49,3724598988.15,3659632313.57,0.0,internal_timestamp,412.950012207,573668,1450643513,6.37400007248,3.40176010132,34.02187012,1028.63590389,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('177',)",3659632324.58,2,34.0176010132,3724598987.49,3724598988.15,3659632324.58,0.0,internal_timestamp,412.369995117,576564,1450643524,6.37440013885,3.40176010132,34.0217549192,1028.63309961,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('178',)",3659632335.58,2,34.0173988342,3724598987.49,3724598988.15,3659632335.58,0.0,internal_timestamp,411.850006104,577475,1450643535,6.37389993668,3.40173988342,34.0222811786,1028.63119994,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('179',)",3659632346.58,2,34.016998291,3724598987.49,3724598988.15,3659632346.58,0.0,internal_timestamp,411.429992676,579533,1450643546,6.37400007248,3.4016998291,34.0219410997,1028.62899374,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('180',)",3659632357.57,2,34.0167999268,3724598987.49,3724598988.15,3659632357.57,0.0,internal_timestamp,411.049987793,571744,1450643557,6.37419986725,3.40167999268,34.0217071289,1028.62704047,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('181',)",3659632368.57,2,34.0166015625,3724598987.49,3724598988.15,3659632368.57,0.0,internal_timestamp,410.700012207,574428,1450643568,6.37400007248,3.40166015625,34.0218559732,1028.62558136,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
