obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('3288',)",3743802606.79,4,33.0577011108,3774706462.33,3774706462.35,3743802606.79,0.0,internal_timestamp,578.780029297,790724,1534813806,5.07380008698,3.30577011108,34.1642234277,1029.68294247,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3289',)",3743802607.79,4,33.057598114,3774706462.33,3774706462.36,3743802607.79,0.0,internal_timestamp,578.820007324,790858,1534813807,5.07359981537,3.3057598114,34.1642891178,1029.68320368,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3290',)",3743802608.79,4,33.0577011108,3774706462.33,3774706462.36,3743802608.79,0.0,internal_timestamp,578.840026855,791224,1534813808,5.07369995117,3.30577011108,34.1642953463,1029.68328763,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3291',)",3743802609.79,4,33.0579986572,3774706462.33,3774706462.36,3743802609.79,0.0,internal_timestamp,578.820007324,792025,1534813809,5.07380008698,3.30579986572,34.1645449921,1029.6833796,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3292',)",3743802610.79,4,33.057800293,3774706462.33,3774706462.36,3743802610.79,0.0,internal_timestamp,578.809997559,792186,1534813810,5.07380008698,3.3057800293,34.1643222759,1029.68315803,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3293',)",3743802611.79,4,33.057598114,3774706462.33,3774706462.36,3743802611.79,0.0,internal_timestamp,578.809997559,791951,1534813811,5.07320022583,3.3057598114,34.1647011079,1029.68353402,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3294',)",3743802612.79,4,33.0579986572,3774706462.33,3774706462.36,3743802612.79,0.0,internal_timestamp,578.799987793,793653,1534813812,5.07420015335,3.30579986572,34.1641475708,1029.68292276,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3295',)",3743802613.79,4,33.0572013855,3774706462.33,3774706462.36,3743802613.79,0.0,internal_timestamp,578.809997559,793156,1534813813,5.07299995422,3.30572013855,34.1644496086,1029.68336155,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3296',)",3743802614.84,4,33.0572013855,3774706462.33,3774706462.36,3743802614.84,0.0,internal_timestamp,578.789978027,835456,1534813814,5.07229995728,3.30572013855,34.1651725897,1029.68392983,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3297',)",3743802615.79,4,33.0574989319,3774706462.33,3774706462.36,3743802615.79,0.0,internal_timestamp,578.820007324,792971,1534813815,5.07280015945,3.30574989319,34.1649896892,1029.68385908,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3298',)",3743802616.79,4,33.0573005676,3774706462.33,3774706462.36,3743802616.79,0.0,internal_timestamp,578.809997559,793410,1534813816,5.07280015945,3.30573005676,34.1647669668,1029.68363751,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3299',)",3743802617.81,4,33.0569000244,3774706462.33,3774706462.36,3743802617.81,0.0,internal_timestamp,578.799987793,805047,1534813817,5.07210016251,3.30569000244,34.1650250744,1029.68388525,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3300',)",3743802618.81,4,33.0569992065,3774706462.33,3774706462.36,3743802618.81,0.0,internal_timestamp,578.809997559,806773,1534813818,5.07180023193,3.30569992065,34.1654394171,1029.68429654,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3301',)",3743802619.81,4,33.0568008423,3774706462.33,3774706462.36,3743802619.81,0.0,internal_timestamp,578.820007324,808536,1534813819,5.07219982147,3.30568008423,34.1647996661,1029.68378663,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3302',)",3743802620.79,4,33.0569992065,3774706462.33,3774706462.36,3743802620.79,0.0,internal_timestamp,578.799987793,789131,1534813820,5.07259988785,3.30569992065,34.164629971,1029.68350934,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3303',)",3743802621.79,4,33.0569992065,3774706462.33,3774706462.36,3743802621.79,0.0,internal_timestamp,578.809997559,790950,1534813821,5.07289981842,3.30569992065,34.1643194783,1029.68327186,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3304',)",3743802622.79,4,33.0572013855,3774706462.33,3774706462.36,3743802622.79,0.0,internal_timestamp,578.820007324,793400,1534813822,5.07289981842,3.30572013855,34.1645465793,1029.68349688,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3305',)",3743802623.81,4,33.0568008423,3774706462.33,3774706462.36,3743802623.81,0.0,internal_timestamp,578.799987793,805039,1534813823,5.07229995728,3.30568008423,34.16470771,1029.68360929,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3306',)",3743802624.81,4,33.0564994812,3774706462.33,3774706462.36,3743802624.81,0.0,internal_timestamp,578.799987793,806370,1534813824,5.07159996033,3.30564994812,34.1650746729,1029.68398881,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3307',)",3743802625.81,4,33.0567016602,3774706462.33,3774706462.36,3743802625.81,0.0,internal_timestamp,578.809997559,808684,1534813825,5.07149982452,3.30567016602,34.1654037742,1029.68430716,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3308',)",3743802626.81,4,33.0574989319,3774706462.33,3774706462.36,3743802626.81,0.0,internal_timestamp,578.809997559,809795,1534813826,5.07210016251,3.30574989319,34.1657076676,1029.68446938,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3309',)",3743802627.79,4,33.0563011169,3774706462.33,3774706462.36,3743802627.79,0.0,internal_timestamp,578.799987793,790242,1534813827,5.07130002975,3.30563011169,34.1651524146,1029.68408876,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3310',)",3743802628.79,4,33.0568008423,3774706462.33,3774706462.36,3743802628.79,0.0,internal_timestamp,578.789978027,792109,1534813828,5.07130002975,3.30568008423,34.1657311815,1029.68449909,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3311',)",3743802629.79,4,33.0559005737,3774706462.33,3774706462.36,3743802629.79,0.0,internal_timestamp,578.820007324,793768,1534813829,5.070499897,3.30559005737,34.1654974733,1029.68455586,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3312',)",3743802630.81,4,33.0556983948,3774706462.33,3774706462.36,3743802630.81,0.0,internal_timestamp,578.780029297,806718,1534813830,5.07000017166,3.30556983948,34.1657943797,1029.68467073,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3313',)",3743802631.81,4,33.0556983948,3774706462.33,3774706462.36,3743802631.81,0.0,internal_timestamp,578.799987793,807235,1534813831,5.06990003586,3.30556983948,34.1658863727,1029.68484782,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3314',)",3743802632.79,4,33.0555000305,3774706462.33,3774706462.36,3743802632.79,0.0,internal_timestamp,578.820007324,787308,1534813832,5.06960010529,3.30555000305,34.1659540856,1029.6850318,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3315',)",3743802633.79,4,33.0550994873,3774706462.33,3774706462.36,3743802633.79,0.0,internal_timestamp,578.789978027,788885,1534813833,5.06920003891,3.30550994873,34.1659167407,1029.68491599,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3316',)",3743802634.79,4,33.0546989441,3774706462.33,3774706462.36,3743802634.79,0.0,internal_timestamp,578.799987793,790604,1534813834,5.06879997253,3.30546989441,34.1658593253,1029.68496824,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3317',)",3743802635.83,4,33.0545005798,3774706462.33,3774706462.36,3743802635.83,0.0,internal_timestamp,578.809997559,834447,1534813835,5.06809997559,3.30545005798,34.1663395675,1029.68548303,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3318',)",3743802636.8,4,33.0545005798,3774706462.33,3774706462.36,3743802636.8,0.0,internal_timestamp,578.799987793,804213,1534813836,5.06839990616,3.30545005798,34.1660390701,1029.68516149,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3319',)",3743802637.81,4,33.0545005798,3774706462.33,3774706462.36,3743802637.81,0.0,internal_timestamp,578.789978027,806297,1534813837,5.06799983978,3.30545005798,34.1664516031,1029.68549231,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3320',)",3743802638.81,4,33.0541000366,3774706462.33,3774706462.36,3743802638.81,0.0,internal_timestamp,578.809997559,807166,1534813838,5.06750011444,3.30541000366,34.1664906856,1029.68567945,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3321',)",3743802639.79,4,33.0546989441,3774706462.33,3774706462.36,3743802639.79,0.0,internal_timestamp,578.789978027,787407,1534813839,5.06869983673,3.30546989441,34.1659663408,1029.68501954,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3322',)",3743802640.79,4,33.0553016663,3774706462.33,3774706462.36,3743802640.79,0.0,internal_timestamp,578.789978027,789567,1534813840,5.06939983368,3.30553016663,34.1659453718,1029.68491282,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3323',)",3743802641.79,4,33.0550994873,3774706462.33,3774706462.36,3743802641.79,0.0,internal_timestamp,578.820007324,790543,1534813841,5.06960010529,3.30550994873,34.1654941887,1029.68466921,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3324',)",3743802667.31,4,33.0572013855,3774706462.33,3774706462.35,3743802667.31,0.0,internal_timestamp,578.799987793,312627,1534813867,5.07270002365,3.30572013855,34.1647601019,1029.68359903,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3325',)",3743802668.29,4,33.057598114,3774706462.33,3774706462.35,3743802668.29,0.0,internal_timestamp,578.809997559,287910,1534813868,5.0735001564,3.3057598114,34.1643956339,1029.68325453,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3326',)",3743802669.29,4,33.0563011169,3774706462.33,3774706462.36,3743802669.29,0.0,internal_timestamp,578.820007324,288306,1534813869,5.0720000267,3.30563011169,34.1644294219,1029.68352048,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3327',)",3743802670.29,4,33.0550994873,3774706462.33,3774706462.36,3743802670.29,0.0,internal_timestamp,578.809997559,288074,1534813870,5.06969976425,3.30550994873,34.1653976958,1029.68453432,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3328',)",3743802671.29,4,33.054901123,3774706462.33,3774706462.36,3743802671.29,0.0,internal_timestamp,578.820007324,288433,1534813871,5.06850004196,3.3054901123,34.1663869475,1029.68551481,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3329',)",3743802672.29,4,33.0555000305,3774706462.33,3774706462.36,3743802672.29,0.0,internal_timestamp,578.780029297,288669,1534813872,5.06920003891,3.30555000305,34.1663816299,1029.68523682,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3330',)",3743802673.29,4,33.0563011169,3774706462.33,3774706462.36,3743802673.29,0.0,internal_timestamp,578.809997559,290328,1534813873,5.07110023499,3.30563011169,34.1653508968,1029.68431696,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3331',)",3743802674.29,4,33.0563011169,3774706462.33,3774706462.36,3743802674.29,0.0,internal_timestamp,578.799987793,289006,1534813874,5.07140016556,3.30563011169,34.165050423,1029.68399544,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3332',)",3743802675.29,4,33.0559005737,3774706462.33,3774706462.36,3743802675.29,0.0,internal_timestamp,578.820007324,289098,1534813875,5.07130002975,3.30559005737,34.1646825063,1029.68381022,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3333',)",3743802676.29,4,33.0556983948,3774706462.33,3774706462.36,3743802676.29,0.0,internal_timestamp,578.809997559,289623,1534813876,5.07079982758,3.30556983948,34.1649648646,1029.68405132,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3334',)",3743802677.32,4,33.0555000305,3774706462.33,3774706462.36,3743802677.32,0.0,internal_timestamp,578.820007324,322202,1534813877,5.07030010223,3.30555000305,34.1652410889,1029.68437947,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3335',)",3743802678.29,4,33.0555000305,3774706462.33,3774706462.36,3743802678.29,0.0,internal_timestamp,578.799987793,291440,1534813878,5.07030010223,3.30555000305,34.1652511225,1029.68429543,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3336',)",3743802679.29,4,33.0555000305,3774706462.33,3774706462.36,3743802679.29,0.0,internal_timestamp,578.820007324,293164,1534813879,5.07019996643,3.30555000305,34.1653430829,1029.68447278,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3337',)",3743802680.28,4,33.056098938,3774706462.33,3774706462.36,3743802680.28,0.0,internal_timestamp,578.83001709,284262,1534813880,5.07089996338,3.3056098938,34.1653127196,1029.68440461,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3338',)",3743802681.29,4,33.0565986633,3774706462.33,3774706462.36,3743802681.29,0.0,internal_timestamp,578.799987793,286247,1534813881,5.0720000267,3.30565986633,34.1647810697,1029.68370578,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3339',)",3743802682.29,4,33.0565986633,3774706462.33,3774706462.36,3743802682.29,0.0,internal_timestamp,578.809997559,288044,1534813882,5.07229995728,3.30565986633,34.1644705725,1029.6834683,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3340',)",3743802683.29,4,33.0563011169,3774706462.33,3774706462.36,3743802683.29,0.0,internal_timestamp,578.840026855,289471,1534813883,5.07170009613,3.30563011169,34.1647248707,1029.68388401,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3341',)",3743802684.29,4,33.0555000305,3774706462.33,3774706462.36,3743802684.29,0.0,internal_timestamp,578.820007324,291498,1534813884,5.06960010529,3.30555000305,34.1659540856,1029.6850318,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3342',)",3743802685.4,4,33.0553016663,3774706462.33,3774706462.36,3743802685.4,0.0,internal_timestamp,578.809997559,401501,1534813885,5.06920003891,3.30553016663,34.1661388478,1029.68518304,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3343',)",3743802686.33,4,33.0550994873,3774706462.33,3774706462.36,3743802686.33,0.0,internal_timestamp,578.820007324,325719,1534813886,5.06879997253,3.30550994873,34.1663091982,1029.68541487,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3344',)",3743802687.35,4,33.0550994873,3774706462.33,3774706462.36,3743802687.35,0.0,internal_timestamp,578.840026855,346448,1534813887,5.06860017776,3.30550994873,34.1665026782,1029.6856851,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3345',)",3743802688.3,4,33.0553016663,3774706462.33,3774706462.36,3743802688.3,0.0,internal_timestamp,578.820007324,303701,1534813888,5.0689997673,3.30553016663,34.1663378284,1029.6854117,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3346',)",3743802689.31,4,33.054901123,3774706462.33,3774706462.36,3743802689.31,0.0,internal_timestamp,578.799987793,305838,1534813889,5.06850004196,3.3054901123,34.1663969819,1029.68543078,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3347',)",3743802690.29,4,33.0546989441,3774706462.33,3774706462.36,3743802690.29,0.0,internal_timestamp,578.83001709,286259,1534813890,5.06809997559,3.30546989441,34.166557301,1029.68574664,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3348',)",3743802691.29,4,33.054901123,3774706462.33,3774706462.36,3743802691.29,0.0,internal_timestamp,578.809997559,287121,1534813891,5.06839990616,3.3054901123,34.1664939653,1029.68556612,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3349',)",3743802692.29,4,33.054901123,3774706462.33,3774706462.36,3743802692.29,0.0,internal_timestamp,578.809997559,288660,1534813892,5.06850004196,3.3054901123,34.1663919647,1029.6854728,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3350',)",3743802693.29,4,33.0550994873,3774706462.33,3774706462.36,3743802693.29,0.0,internal_timestamp,578.789978027,291665,1534813893,5.06850004196,3.30550994873,34.1666297649,1029.68556834,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3351',)",3743802694.29,4,33.054901123,3774706462.33,3774706462.36,3743802694.29,0.0,internal_timestamp,578.83001709,291972,1534813894,5.06879997253,3.3054901123,34.1660764175,1029.68527731,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3352',)",3743802695.3,4,33.054901123,3774706462.33,3774706462.36,3743802695.3,0.0,internal_timestamp,578.799987793,304193,1534813895,5.06890010834,3.3054901123,34.1659894702,1029.68505794,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3353',)",3743802696.28,4,33.054901123,3774706462.33,3774706462.36,3743802696.28,0.0,internal_timestamp,578.789978027,284666,1534813896,5.06879997253,3.3054901123,34.1660964859,1029.68510925,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3354',)",3743802697.29,4,33.054901123,3774706462.33,3774706462.36,3743802697.29,0.0,internal_timestamp,578.809997559,288252,1534813897,5.06879997253,3.3054901123,34.1660864517,1029.68519328,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3355',)",3743802698.29,4,33.0546989441,3774706462.33,3774706462.36,3743802698.29,0.0,internal_timestamp,578.789978027,287788,1534813898,5.06850004196,3.30546989441,34.1661698534,1029.68520573,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3356',)",3743802699.29,4,33.0546989441,3774706462.33,3774706462.36,3743802699.29,0.0,internal_timestamp,578.789978027,289219,1534813899,5.06850004196,3.30546989441,34.1661698534,1029.68520573,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3357',)",3743802700.29,4,33.0546989441,3774706462.33,3774706462.36,3743802700.29,0.0,internal_timestamp,578.83001709,291567,1534813900,5.06809997559,3.30546989441,34.166557301,1029.68574664,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3358',)",3743802701.29,4,33.0546989441,3774706462.33,3774706462.36,3743802701.29,0.0,internal_timestamp,578.83001709,292425,1534813901,5.06829977036,3.30546989441,34.1663537848,1029.68556044,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3359',)",3743802702.3,4,33.0545005798,3774706462.33,3774706462.36,3743802702.3,0.0,internal_timestamp,578.799987793,304606,1534813902,5.06790018082,3.30545005798,34.1665481017,1029.68562721,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3360',)",3743802728.47,4,33.0542984009,3774706462.35,3774706462.38,3743802728.47,0.0,internal_timestamp,578.789978027,474811,1534813928,5.06829977036,3.30542984009,34.1659139403,1029.68502977,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3361',)",3743802729.48,4,33.0545005798,3774706462.35,3774706462.38,3743802729.48,0.0,internal_timestamp,578.840026855,475040,1534813929,5.06879997253,3.30545005798,34.1656114938,1029.68495673,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3362',)",3743802730.48,4,33.054901123,3774706462.35,3774706462.38,3743802730.48,0.0,internal_timestamp,578.820007324,475372,1534813930,5.06949996948,3.3054901123,34.1653684258,1029.68458296,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3363',)",3743802731.48,4,33.0546989441,3774706462.35,3774706462.38,3743802731.48,0.0,internal_timestamp,578.820007324,475840,1534813931,5.06930017471,3.30546989441,34.1653397921,1029.68458613,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3364',)",3743802732.48,4,33.0546989441,3774706462.35,3774706462.38,3743802732.48,0.0,internal_timestamp,578.809997559,476781,1534813932,5.06920003891,3.30546989441,34.165446805,1029.68463743,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3365',)",3743802733.48,4,33.0546989441,3774706462.35,3774706462.38,3743802733.48,0.0,internal_timestamp,578.83001709,477020,1534813933,5.06920003891,3.30546989441,34.1654367711,1029.68472146,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3366',)",3743802734.48,4,33.0545005798,3774706462.35,3774706462.38,3743802734.48,0.0,internal_timestamp,578.820007324,478560,1534813934,5.06860017776,3.30545005798,34.165825038,1029.68505889,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('3367',)",3743802735.48,4,33.0542984009,3774706462.35,3774706462.38,3743802735.48,0.0,internal_timestamp,578.809997559,479264,1534813935,5.06860017776,3.30542984009,34.1655979107,1029.68483385,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
