obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('3559',)",3723260925,8,3.577039957,3742914161,3742914162,3723260925,0,internal_timestamp,12.33399963,1514272125,31.99250031,0,10.71759987,1024.543815,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3560',)",3723260925,8,3.577049971,3742914161,3742914162,3723260925,0,internal_timestamp,12.3210001,1514272125,31.99259949,0,10.71759987,1024.543834,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3561',)",3723260925,8,3.577049971,3742914161,3742914162,3723260925,0,internal_timestamp,12.30500031,1514272125,31.99270058,1,10.71759987,1024.54384,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3562',)",3723260925,8,3.577039957,3742914161,3742914162,3723260925,0,internal_timestamp,12.29300022,1514272125,31.99259949,0,10.71749973,1024.543725,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3563',)",3723260925,8,3.57701993,3742914161,3742914162,3723260925,0,internal_timestamp,12.27700043,1514272125,31.99250031,0,10.7173996,1024.543592,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3564',)",3723260925,8,3.576980114,3742914161,3742914162,3723260925,0,internal_timestamp,12.26799965,1514272125,31.99220085,0,10.71730042,1024.543336,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3565',)",3723260925,8,3.576930046,3742914161,3742914162,3723260925,0,internal_timestamp,12.2510004,1514272125,31.99180031,0,10.71730042,1024.542947,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3566',)",3723260926,8,3.576910019,3742914161,3742914162,3723260926,0,internal_timestamp,12.2329998,1514272126,31.99160004,0,10.71720028,1024.542727,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3567',)",3723260926,8,3.576900005,3742914161,3742914162,3723260926,0,internal_timestamp,12.22200012,1514272126,31.99150085,0,10.71720028,1024.5426,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3568',)",3723260926,8,3.576900005,3742914161,3742914162,3723260926,0,internal_timestamp,12.21199989,1514272126,31.99150085,0,10.71730042,1024.542538,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3569',)",3723260926,8,3.576900005,3742914161,3742914162,3723260926,0,internal_timestamp,12.19799995,1514272126,31.99139977,0,10.71720028,1024.542413,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3570',)",3723260926,8,3.576889992,3742914161,3742914162,3723260926,0,internal_timestamp,12.18099976,1514272126,31.99139977,1,10.71720028,1024.542336,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3571',)",3723260926,8,3.576869965,3742914161,3742914162,3723260926,0,internal_timestamp,12.16499996,1514272126,31.99130058,0,10.71710014,1024.542204,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3572',)",3723260926,8,3.576839924,3742914161,3742914162,3723260926,0,internal_timestamp,12.14999962,1514272126,31.99119949,0,10.71700001,1024.542075,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3573',)",3723260926,8,3.576809883,3742914161,3742914162,3723260926,0,internal_timestamp,12.13399982,1514272126,31.99099922,0,10.71689987,1024.541864,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3574',)",3723260926,8,3.576800108,3742914161,3742914162,3723260926,0,internal_timestamp,12.12199974,1514272126,31.99080086,0,10.71700001,1024.541638,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3575',)",3723260926,8,3.576800108,3742914161,3742914162,3723260926,0,internal_timestamp,12.1079998,1514272126,31.99069977,0,10.71710014,1024.541479,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3576',)",3723260926,8,3.576839924,3742914161,3742914162,3723260926,0,internal_timestamp,12.09300041,1514272126,31.99090004,0,10.71730042,1024.541533,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3577',)",3723260926,8,3.576879978,3742914161,3742914162,3723260926,0,internal_timestamp,12.07600021,1514272126,31.99110031,0,10.71749973,1024.541578,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3578',)",3723260926,8,3.576900005,3742914161,3742914162,3723260926,0,internal_timestamp,12.05900002,1514272126,31.99130058,0,10.71759987,1024.54164,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3579',)",3723260926,8,3.576910019,3742914161,3742914162,3723260926,0,internal_timestamp,12.04699993,1514272126,31.99130058,0,10.71759987,1024.541585,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3580',)",3723260926,8,3.576910019,3742914161,3742914162,3723260926,0,internal_timestamp,12.02999973,1514272126,31.99130058,0,10.7177,1024.541491,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3581',)",3723260926,8,3.576920033,3742914161,3742914162,3723260926,0,internal_timestamp,12.01599979,1514272126,31.99119949,0,10.71790028,1024.541315,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3582',)",3723260927,8,3.576950073,3742914161,3742914162,3723260927,0,internal_timestamp,11.99600029,1514272127,31.99139977,0,10.71800041,1024.541363,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3583',)",3723260927,8,3.5769701,3742914161,3742914162,3723260927,0,internal_timestamp,11.98200035,1514272127,31.99150085,0,10.71819973,1024.541345,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3584',)",3723260927,8,3.576999903,3742914161,3742914162,3723260927,0,internal_timestamp,11.96399975,1514272127,31.99160004,0,10.71829987,1024.541323,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3585',)",3723260927,8,3.576999903,3742914161,3742914162,3723260927,0,internal_timestamp,11.9460001,1514272127,31.99150085,0,10.71850014,1024.54113,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3586',)",3723260927,8,3.576980114,3742914161,3742914162,3723260927,0,internal_timestamp,11.93400002,1514272127,31.99130058,0,10.71850014,1024.54092,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3587',)",3723260927,8,3.5769701,3742914161,3742914162,3723260927,0,internal_timestamp,11.91800022,1514272127,31.99119949,0,10.71850014,1024.540769,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3588',)",3723260927,8,3.576989889,3742914161,3742914162,3723260927,0,internal_timestamp,11.89999962,1514272127,31.99139977,0,10.71850014,1024.540844,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3589',)",3723260927,8,3.577009916,3742914161,3742914162,3723260927,0,internal_timestamp,11.88099957,1514272127,31.99150085,0,10.71860027,1024.54082,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3590',)",3723260927,8,3.577029943,3742914161,3742914162,3723260927,0,internal_timestamp,11.86200047,1514272127,31.99180031,0,10.71850014,1024.540984,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3591',)",3723260927,8,3.577039957,3742914161,3742914162,3723260927,0,internal_timestamp,11.84200001,1514272127,31.99200058,0,10.71850014,1024.54105,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3592',)",3723260927,8,3.57701993,3742914161,3742914162,3723260927,0,internal_timestamp,11.82600021,1514272127,31.99189949,0,10.71829987,1024.540933,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3593',)",3723260927,8,3.576999903,3742914161,3742914162,3723260927,0,internal_timestamp,11.81000042,1514272127,31.99189949,0,10.71819973,1024.540878,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3594',)",3723260927,8,3.576980114,3742914161,3742914162,3723260927,0,internal_timestamp,11.79199982,1514272127,31.99169922,0,10.71809959,1024.540658,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3595',)",3723260927,8,3.5769701,3742914161,3742914162,3723260927,0,internal_timestamp,11.77499962,1514272127,31.99160004,0,10.71809959,1024.540504,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3596',)",3723260927,8,3.5769701,3742914161,3742914162,3723260927,0,internal_timestamp,11.75899982,1514272127,31.99160004,0,10.71809959,1024.540432,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3597',)",3723260927,8,3.576980114,3742914161,3742914162,3723260927,0,internal_timestamp,11.73600006,1514272127,31.99169922,0,10.71819973,1024.540388,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3598',)",3723260928,8,3.576989889,3742914161,3742914162,3723260928,0,internal_timestamp,11.71700001,1514272128,31.99169922,0,10.71829987,1024.540285,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3599',)",3723260928,8,3.576989889,3742914161,3742914162,3723260928,0,internal_timestamp,11.70699978,1514272128,31.99160004,0,10.7184,1024.540146,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3600',)",3723260928,8,3.576960087,3742914161,3742914162,3723260928,0,internal_timestamp,11.68599987,1514272128,31.99119949,0,10.7184,1024.539739,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3601',)",3723260928,8,3.57694006,3742914161,3742914162,3723260928,0,internal_timestamp,11.66899967,1514272128,31.99110031,0,10.71829987,1024.539602,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3602',)",3723260928,8,3.57694006,3742914161,3742914162,3723260928,0,internal_timestamp,11.65100002,1514272128,31.99130058,0,10.71819973,1024.539694,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3603',)",3723260928,8,3.5769701,3742914161,3742914162,3723260928,0,internal_timestamp,11.63199997,1514272128,31.99160004,0,10.71819973,1024.539841,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3604',)",3723260928,8,3.576989889,3742914161,3742914162,3723260928,0,internal_timestamp,11.61600018,1514272128,31.99180031,0,10.71809959,1024.539942,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3605',)",3723260928,8,3.576999903,3742914161,3742914162,3723260928,0,internal_timestamp,11.60099983,1514272128,31.99189949,0,10.71819973,1024.539934,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3606',)",3723260928,8,3.576989889,3742914161,3742914162,3723260928,0,internal_timestamp,11.57999992,1514272128,31.99180031,0,10.71829987,1024.539745,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3607',)",3723260928,8,3.576980114,3742914161,3742914162,3723260928,0,internal_timestamp,11.56499958,1514272128,31.99160004,0,10.71829987,1024.539521,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3608',)",3723260928,8,3.576980114,3742914161,3742914162,3723260928,0,internal_timestamp,11.54800034,1514272128,31.99150085,0,10.7184,1024.53935,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3609',)",3723260928,8,3.5769701,3742914161,3742914162,3723260928,0,internal_timestamp,11.52900028,1514272128,31.99139977,0,10.7184,1024.539186,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3610',)",3723260928,8,3.576960087,3742914161,3742914162,3723260928,0,internal_timestamp,11.50699997,1514272128,31.99130058,0,10.7184,1024.539009,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3611',)",3723260928,8,3.576950073,3742914161,3742914162,3723260928,0,internal_timestamp,11.49100018,1514272128,31.99130058,0,10.7184,1024.538937,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3612',)",3723260928,8,3.576950073,3742914161,3742914162,3723260928,0,internal_timestamp,11.47700024,1514272128,31.99130058,0,10.7184,1024.538874,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3613',)",3723260928,8,3.5769701,3742914161,3742914162,3723260928,0,internal_timestamp,11.46199989,1514272128,31.99150085,0,10.7184,1024.538962,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3614',)",3723260929,8,3.576960087,3742914161,3742914162,3723260929,0,internal_timestamp,11.44499969,1514272129,31.99160004,0,10.71819973,1024.538997,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3615',)",3723260929,8,3.576930046,3742914161,3742914162,3723260929,0,internal_timestamp,11.42500019,1514272129,31.99150085,0,10.71800041,1024.538864,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3616',)",3723260929,8,3.576879978,3742914161,3742914162,3723260929,0,internal_timestamp,11.40799999,1514272129,31.99110031,0,10.71780014,1024.538509,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3617',)",3723260929,8,3.576819897,3742914161,3742914162,3723260929,0,internal_timestamp,11.39099979,1514272129,31.99060059,0,10.7177,1024.538061,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3618',)",3723260929,8,3.576760054,3742914161,3742914162,3723260929,0,internal_timestamp,11.37199974,1514272129,31.99010086,1,10.71759987,1024.537603,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3619',)",3723260929,8,3.576740026,3742914161,3742914162,3723260929,0,internal_timestamp,11.35900021,1514272129,31.98999977,0,10.71759987,1024.537466,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3620',)",3723260929,8,3.576740026,3742914161,3742914162,3723260929,0,internal_timestamp,11.34000015,1514272129,31.98999977,0,10.71749973,1024.537397,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3621',)",3723260929,8,3.576740026,3742914161,3742914162,3723260929,0,internal_timestamp,11.32499981,1514272129,31.99010086,0,10.7173996,1024.537425,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3622',)",3723260929,8,3.576719999,3742914161,3742914162,3723260929,0,internal_timestamp,11.31000042,1514272129,31.98999977,0,10.7173996,1024.537279,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3623',)",3723260929,8,3.576730013,3742914161,3742914162,3723260929,0,internal_timestamp,11.29100037,1514272129,31.99020004,0,10.71730042,1024.537366,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3624',)",3723260929,8,3.576730013,3742914161,3742914162,3723260929,0,internal_timestamp,11.27299976,1514272129,31.99020004,0,10.71720028,1024.537302,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3625',)",3723260929,8,3.576730013,3742914161,3742914162,3723260929,0,internal_timestamp,11.25599957,1514272129,31.99029922,1,10.71710014,1024.53732,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3626',)",3723260929,8,3.576740026,3742914161,3742914162,3723260929,0,internal_timestamp,11.24100018,1514272129,31.99040031,0,10.71710014,1024.537331,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3627',)",3723260929,8,3.57675004,3742914161,3742914162,3723260929,0,internal_timestamp,11.22099972,1514272129,31.9904995,0,10.71710014,1024.537318,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3628',)",3723260929,8,3.576740026,3742914161,3742914162,3723260929,0,internal_timestamp,11.20400047,1514272129,31.99040031,0,10.71720028,1024.537146,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3629',)",3723260929,8,3.57675004,3742914161,3742914162,3723260929,0,internal_timestamp,11.18799973,1514272129,31.99040031,0,10.71720028,1024.537074,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3630',)",3723260930,8,3.57675004,3742914161,3742914162,3723260930,0,internal_timestamp,11.17000008,1514272130,31.99040031,0,10.71730042,1024.536976,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3631',)",3723260930,8,3.57675004,3742914161,3742914162,3723260930,0,internal_timestamp,11.15400028,1514272130,31.99020004,0,10.7173996,1024.53673,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3632',)",3723260930,8,3.576740026,3742914161,3742914162,3723260930,0,internal_timestamp,11.13599968,1514272130,31.98999977,0,10.71759987,1024.536459,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3633',)",3723260930,8,3.57675004,3742914161,3742914162,3723260930,0,internal_timestamp,11.12199974,1514272130,31.98999977,0,10.7177,1024.536378,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3634',)",3723260930,8,3.576770067,3742914161,3742914162,3723260930,0,internal_timestamp,11.1079998,1514272130,31.99020004,0,10.71780014,1024.536454,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3635',)",3723260930,8,3.576809883,3742914161,3742914162,3723260930,0,internal_timestamp,11.08399963,1514272130,31.99060059,0,10.7177,1024.536674,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3636',)",3723260930,8,3.576819897,3742914161,3742914162,3723260930,0,internal_timestamp,11.06299973,1514272130,31.99090004,0,10.71759987,1024.53683,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3637',)",3723260930,8,3.576800108,3742914161,3742914162,3723260930,0,internal_timestamp,11.04800034,1514272130,31.99080086,0,10.71749973,1024.536702,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3638',)",3723260930,8,3.576760054,3742914161,3742914162,3723260930,0,internal_timestamp,11.03299999,1514272130,31.99060059,1,10.71730042,1024.536513,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3639',)",3723260930,8,3.576719999,3742914161,3742914162,3723260930,0,internal_timestamp,11.01599979,1514272130,31.99029922,0,10.71720028,1024.536219,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3640',)",3723260930,8,3.576709986,3742914161,3742914162,3723260930,0,internal_timestamp,11.0010004,1514272130,31.99010086,0,10.71720028,1024.535996,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3641',)",3723260930,8,3.576709986,3742914161,3742914162,3723260930,0,internal_timestamp,10.98400021,1514272130,31.99010086,0,10.71730042,1024.535902,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3642',)",3723260930,8,3.576709986,3742914161,3742914162,3723260930,0,internal_timestamp,10.96800041,1514272130,31.98999977,0,10.7173996,1024.535734,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3643',)",3723260930,8,3.576719999,3742914161,3742914162,3723260930,0,internal_timestamp,10.95100021,1514272130,31.98999977,0,10.71749973,1024.53564,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3644',)",3723260930,8,3.576719999,3742914161,3742914162,3723260930,0,internal_timestamp,10.93500042,1514272130,31.98990059,0,10.71759987,1024.535474,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3645',)",3723260930,8,3.576699972,3742914161,3742914162,3723260930,0,internal_timestamp,10.91600037,1514272130,31.98970032,0,10.7177,1024.535215,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3646',)",3723260931,8,3.576679945,3742914161,3742914162,3723260931,0,internal_timestamp,10.90299988,1514272131,31.98950005,0,10.71759987,1024.535017,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3647',)",3723260931,8,3.576649904,3742914161,3742914162,3723260931,0,internal_timestamp,10.88500023,1514272131,31.98940086,0,10.71749973,1024.534876,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3648',)",3723260931,8,3.576630116,3742914161,3742914162,3723260931,0,internal_timestamp,10.86699963,1514272131,31.98920059,0,10.71730042,1024.534673,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3649',)",3723260931,8,3.576610088,3742914161,3742914162,3723260931,0,internal_timestamp,10.85299969,1514272131,31.98929977,0,10.71720028,1024.534704,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3650',)",3723260931,8,3.576600075,3742914161,3742914162,3723260931,0,internal_timestamp,10.8380003,1514272131,31.98929977,0,10.71700001,1024.534671,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3651',)",3723260931,8,3.576570034,3742914161,3742914162,3723260931,0,internal_timestamp,10.82299995,1514272131,31.9890995,0,10.71689987,1024.534465,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3652',)",3723260931,8,3.576550007,3742914161,3742914162,3723260931,0,internal_timestamp,10.80599976,1514272131,31.98889923,0,10.71689987,1024.534232,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
